customer_id,open_rate,click_rate,purchase_rate,unsubscribed
CUST04885,0.35,0.19,0.1,0
CUST04886,0.29,0.1,0.05,0
CUST04887,0.31,0.15,0.1,0
CUST04888,0.14,0.05,0.03,0
CUST04889,0.19,0.09,0.06,0
CUST04890,0.27,0.12,0.08,0
CUST04891,0.1,0.06,0.02,0
CUST04892,0.09,0.02,0.01,0
CUST04893,0.03,0.01,0.01,0
CUST04894,0.34,0.11,0.04,0
CUST04895,0.15,0.03,0.01,0
CUST04896,0.23,0.09,0.06,0
CUST04897,0.48,0.11,0.06,0
CUST04898,0.12,0.03,0.02,0
CUST04899,0.19,0.06,0.04,0
CUST04900,0.28,0.06,0.04,1
CUST04901,0.23,0.1,0.08,0
CUST04902,0.57,0.25,0.13,0
CUST04903,0.32,0.12,0.05,0
CUST04904,0.27,0.08,0.03,0
CUST04905,0.12,0.06,0.04,0
CUST04906,0.1,0.02,0.01,0
CUST04907,0.2,0.1,0.06,0
CUST04908,0.36,0.09,0.07,0
CUST04909,0.36,0.22,0.13,0
CUST04910,0.04,0.02,0.01,0
CUST04911,0.3,0.06,0.03,0
CUST04912,0.61,0.25,0.15,0
CUST04913,0.47,0.27,0.2,0
CUST04914,0.24,0.08,0.02,0
CUST04915,0.37,0.09,0.04,1
CUST04916,0.67,0.22,0.09,0
CUST04917,0.17,0.08,0.05,0
CUST04918,0.13,0.03,0.01,0
CUST04919,0.15,0.05,0.02,1
CUST04920,0.2,0.07,0.05,0
CUST04921,0.57,0.14,0.07,0
CUST04922,0.53,0.3,0.2,0
CUST04923,0.31,0.17,0.12,0
CUST04924,0.14,0.05,0.03,0
CUST04925,0.32,0.18,0.1,0
CUST04926,0.3,0.18,0.06,0
CUST04927,0.07,0.02,0.01,0
CUST04928,0.22,0.13,0.09,0
CUST04929,0.24,0.11,0.05,0
CUST04930,0.09,0.04,0.02,0
CUST04931,0.21,0.09,0.06,0
CUST04932,0.16,0.08,0.04,0
CUST04933,0.2,0.05,0.03,0
CUST04934,0.59,0.31,0.11,0
CUST04935,0.33,0.19,0.11,0
CUST04936,0.52,0.29,0.16,0
CUST04937,0.39,0.11,0.04,0
CUST04938,0.52,0.12,0.08,0
CUST04939,0.58,0.19,0.14,0
CUST04940,0.25,0.07,0.04,0
CUST04941,0.62,0.14,0.11,0
CUST04942,0.14,0.04,0.02,0
CUST04943,0.21,0.06,0.04,0
CUST04944,0.84,0.35,0.13,0
CUST04945,0.2,0.12,0.08,0
CUST04946,0.19,0.04,0.02,0
CUST04947,0.4,0.16,0.12,0
CUST04948,0.42,0.12,0.05,0
CUST04949,0.36,0.09,0.05,0
CUST04950,0.61,0.3,0.23,0
CUST04951,0.38,0.21,0.08,0
CUST04952,0.11,0.04,0.02,0
CUST04953,0.42,0.19,0.12,0
CUST04954,0.32,0.07,0.04,0
CUST04955,0.06,0.02,0.01,0
CUST04956,0.21,0.09,0.04,0
CUST04957,0.44,0.22,0.17,0
CUST04958,0.14,0.04,0.03,0
CUST04959,0.26,0.14,0.06,0
CUST04960,0.24,0.08,0.03,0
CUST04961,0.46,0.14,0.11,0
CUST04962,0.41,0.08,0.04,0
CUST04963,0.32,0.08,0.06,0
CUST04964,0.14,0.05,0.03,0
CUST04965,0.37,0.16,0.12,0
CUST04966,0.15,0.07,0.04,0
CUST04967,0.19,0.07,0.02,0
CUST04968,0.33,0.19,0.14,0
CUST04969,0.28,0.17,0.1,0
CUST04970,0.11,0.05,0.03,0
CUST04971,0.26,0.14,0.06,0
CUST04972,0.3,0.1,0.04,0
CUST04973,0.23,0.05,0.04,1
CUST04974,0.15,0.08,0.06,0
CUST04975,0.18,0.07,0.04,0
CUST04976,0.22,0.07,0.02,0
CUST04977,0.08,0.03,0.02,0
CUST04978,0.48,0.1,0.06,0
CUST04979,0.39,0.21,0.11,1
CUST04980,0.15,0.03,0.01,0
CUST04981,0.21,0.07,0.03,0
CUST04982,0.06,0.02,0.01,0
CUST04983,0.45,0.15,0.07,0
CUST04984,0.37,0.17,0.13,0
CUST04985,0.28,0.12,0.06,0
CUST04986,0.08,0.04,0.03,0
CUST04987,0.32,0.12,0.07,0
CUST04988,0.28,0.16,0.12,0
CUST04989,0.39,0.12,0.09,0
CUST04990,0.15,0.07,0.03,0
CUST04991,0.23,0.12,0.08,0
CUST04992,0.35,0.11,0.03,0
CUST04993,0.33,0.08,0.02,0
CUST04994,0.71,0.33,0.18,0
CUST04995,0.19,0.08,0.04,0
CUST04996,0.6,0.26,0.17,0
CUST04997,0.08,0.02,0.01,0
CUST04998,0.35,0.17,0.13,0
CUST04999,0.21,0.09,0.04,0
